album_name,song_name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
Wayah,Ah Min El Foraa,0.129,0.687,0.7390000000000001,0.6609999999999999,0.0556,-8.48,0.0372,132.72799999999998,0.966,20
Wayah,Ba'et Leh,0.155,0.6679999999999999,0.715,0.0,0.172,-9.27,0.0317,150.903,0.848,19
El Lilady (Tonight),Ne'oul Aih,0.012,0.737,0.866,0.0005809999999999999,0.0844,-5.605,0.0389,128.756,0.9309999999999999,35
El Lilady (Tonight),El Lilady,0.276,0.8059999999999999,0.644,0.0,0.166,-5.44,0.0397,118.25,0.732,28
El Lilady (Tonight),Toul Ma'an Shaifak,0.094,0.682,0.8,0.000173,0.285,-6.763,0.0364,134.769,0.9079999999999999,19
El Lilady (Tonight),Hikayat,0.434,0.555,0.7070000000000001,1.91e-05,0.0667,-7.207000000000001,0.0365,161.388,0.7390000000000001,18
El Lilady (Tonight),Inta El Ghaly,0.0843,0.841,0.7,0.000583,0.0346,-7.57,0.0737,110.321,0.6829999999999999,30
El Lilady (Tonight),Rohy Mertahalak,0.478,0.747,0.7909999999999999,0.00195,0.0742,-6.567,0.0547,99.588,0.961,24
El Lilady (Tonight),Aletly Oul,0.128,0.722,0.789,0.00011100000000000001,0.349,-5.542000000000001,0.037000000000000005,131.51,0.838,19
El Lilady (Tonight),We Fehmt Einak,0.17600000000000002,0.708,0.682,1.91e-05,0.0925,-8.095,0.0257,121.70700000000001,0.7340000000000001,16
El Lilady (Tonight),Dehket,0.242,0.7120000000000001,0.823,0.000271,0.292,-6.334,0.0301,136.761,0.873,24
El Lilady (Tonight),Khalik Ma'aya,0.18,0.5920000000000001,0.732,0.0,0.111,-7.44,0.0312,77.874,0.551,30
Kammel Kalamak,Kammel Kalamak,0.0010400000000000001,0.653,0.7509999999999999,0.00231,0.102,-9.004,0.0568,104.991,0.787,18
Kammel Kalamak,We Maloh,0.358,0.645,0.644,2.55e-06,0.0862,-7.904,0.0399,144.675,0.507,33
Kammel Kalamak,Hkaytak Eih,0.19699999999999998,0.6759999999999999,0.8390000000000001,0.000499,0.0495,-6.585,0.0336,139.018,0.9640000000000001,26
Kammel Kalamak,Ayyam We Ben'eshha,0.0618,0.636,0.852,0.00010800000000000001,0.0691,-8.379,0.0424,148.014,0.951,21
Kammel Kalamak,Allah La Yehremmy Minak,0.0119,0.6809999999999999,0.779,1.49e-06,0.27699999999999997,-8.742,0.0423,100.01100000000001,0.8859999999999999,27
Kammel Kalamak,Odam Oyoonak,0.332,0.593,0.865,2.02e-05,0.382,-8.336,0.0379,92.976,0.816,18
Kammel Kalamak,Ma'ak Bgad,0.16399999999999998,0.691,0.853,0.27,0.0397,-8.621,0.0337,132.01,0.885,19
Kammel Kalamak,Away Ana A'ref,0.701,0.873,0.515,1.9600000000000002e-05,0.213,-9.891,0.0418,120.01700000000001,0.7,16
Kammel Kalamak,Bethaby Leih,0.0915,0.754,0.838,1.8100000000000003e-05,0.0965,-8.558,0.0682,102.0,0.625,17
Kammel Kalamak,Agheeb,0.268,0.7490000000000001,0.607,3.6099999999999997e-05,0.40700000000000003,-9.623,0.0304,115.98,0.436,23
أحلى ما غنى عمرو دياب,نور العين,0.24600000000000002,0.752,0.805,3.89e-06,0.0622,-7.737,0.0787,99.99,0.745,22
أحلى ما غنى عمرو دياب,إليوس مع انجيلا,0.423,0.6679999999999999,0.679,0.0,0.35700000000000004,-7.071000000000001,0.0328,133.998,0.503,16
أحلى ما غنى عمرو دياب,مهما كبرت,0.757,0.68,0.508,0.0,0.113,-9.613999999999999,0.0365,140.236,0.366,19
أحلى ما غنى عمرو دياب,قلبى إختارك,0.503,0.754,0.618,1.8100000000000003e-05,0.1,-8.494,0.0272,114.90799999999999,0.7759999999999999,20
علم قلبى,علم قلبى,0.0314,0.725,0.6759999999999999,0.0,0.132,-8.211,0.0461,92.27799999999999,0.723,29
علم قلبى,أنا عايش,0.625,0.6779999999999999,0.665,6.25e-05,0.0706,-6.317,0.134,83.223,0.8540000000000001,34
علم قلبى,قالى الوداع,0.0725,0.685,0.557,0.0061600000000000005,0.0871,-8.449,0.0487,85.25299999999999,0.6509999999999999,28
علم قلبى,يا كنزى,0.0384,0.752,0.632,0.00179,0.125,-7.894,0.0785,92.251,0.718,21
علم قلبى,تقدر تتكلم,0.13699999999999998,0.6920000000000001,0.745,0.00238,0.0894,-10.589,0.0383,148.416,0.809,29
علم قلبى,لو عشقانى,0.19699999999999998,0.7959999999999999,0.6679999999999999,0.0,0.0936,-8.808,0.046,110.34899999999999,0.6779999999999999,24
علم قلبى,علمنى هواك,0.174,0.8059999999999999,0.474,0.215,0.121,-10.845999999999998,0.0814,93.274,0.504,25
علم قلبى,حببيى يا عمرى,0.0536,0.33799999999999997,0.431,0.000615,0.21100000000000002,-10.238999999999999,0.0484,83.652,0.22699999999999998,27
علم قلبى,إنت ما قولتش ليه,0.00889,0.7190000000000001,0.9,0.00014199999999999998,0.369,-7.915,0.052000000000000005,108.34899999999999,0.45399999999999996,23
علم قلبى,حنيت,0.6579999999999999,0.726,0.612,0.153,0.365,-11.174000000000001,0.0785,98.275,0.547,22
علم قلبى,كلهم,0.0688,0.647,0.805,0.006379999999999999,0.304,-8.288,0.0445,130.39700000000002,0.961,23
علم قلبى,خلينى جنبك,0.0531,0.547,0.6729999999999999,0.00101,0.0617,-8.856,0.17600000000000002,88.21799999999999,0.127,24
علم قلبى,علم قلبى ريمكس,0.00119,0.691,0.695,0.0068200000000000005,0.0877,-10.59,0.0612,92.015,0.297,16
أكتر واحد,ولا على باله,0.155,0.758,0.805,0.0184,0.113,-7.98,0.0376,116.96600000000001,0.331,37
أكتر واحد,أكتر واحد,0.0596,0.695,0.96,0.000711,0.0603,-6.93,0.0477,107.917,0.519,33
أكتر واحد,كان طيب,0.185,0.708,0.862,0.0012900000000000001,0.0654,-7.305,0.0338,127.86399999999999,0.961,26
أكتر واحد,بعد الليالى,0.0994,0.6629999999999999,0.7390000000000001,5.18e-05,0.0558,-8.802999999999999,0.038,89.94200000000001,0.62,30
أكتر واحد,قلت إيه,0.0814,0.851,0.525,8.13e-06,0.0562,-8.876,0.0345,115.89299999999999,0.764,24
أكتر واحد,ولا ليله,0.10800000000000001,0.746,0.8809999999999999,1.4400000000000001e-05,0.10800000000000001,-6.474,0.052000000000000005,109.932,0.903,19
أكتر واحد,أدينى رجعتلك,0.27,0.613,0.884,0.0,0.0607,-7.8420000000000005,0.0466,179.877,0.679,25
أكتر واحد,صدقنى خلاص,0.257,0.5720000000000001,0.46299999999999997,0.0,0.155,-8.172,0.025,71.983,0.325,30
أكتر واحد,أحبك أكرهك,0.0204,0.7340000000000001,0.8109999999999999,1.26e-05,0.063,-7.624,0.0513,164.028,0.946,20
أكتر واحد,ياحبيبى لا,0.19,0.637,0.711,0.0,0.114,-8.713,0.0326,82.93700000000001,0.6890000000000001,27
تملى معاك,العالم الله,0.125,0.721,0.799,4.6200000000000005e-05,0.366,-7.997999999999999,0.0392,107.88600000000001,0.7709999999999999,46
تملى معاك,تملى معاك,0.121,0.623,0.7809999999999999,2.7699999999999996e-05,0.10099999999999999,-9.651,0.0373,167.87400000000002,0.34600000000000003,53
تملى معاك,كده عينى عينك,0.295,0.7390000000000001,0.82,0.008140000000000001,0.0478,-9.212,0.0331,127.839,0.965,33
تملى معاك,وهى عامله إيه,0.634,0.7040000000000001,0.733,2.6600000000000003e-05,0.226,-8.27,0.0368,149.92,0.785,34
تملى معاك,سنين,0.0561,0.6920000000000001,0.77,3.64e-05,0.22699999999999998,-8.924,0.0475,101.87700000000001,0.41100000000000003,29
تملى معاك,أعمل إيه,0.47100000000000003,0.6970000000000001,0.8440000000000001,0.00262,0.0877,-9.794,0.0452,147.819,0.753,29
تملى معاك,لو كان يرضيك,0.46799999999999997,0.682,0.6609999999999999,1.86e-05,0.27399999999999997,-8.646,0.0368,89.94200000000001,0.754,29
تملى معاك,بعترف,0.65,0.564,0.47200000000000003,8.56e-06,0.10400000000000001,-10.014,0.0333,131.82299999999998,0.068,29
تملى معاك,قلبى اختارك,0.44,0.75,0.644,2.3199999999999998e-05,0.0896,-8.062999999999999,0.0266,114.89299999999999,0.74,27
تملى معاك,صعبان عليا,0.447,0.7659999999999999,0.64,6.96e-06,0.0536,-9.314,0.0967,99.93,0.889,29
قمرين,قمرين,0.604,0.716,0.7090000000000001,0.000139,0.0868,-9.835,0.0605,99.9,0.9259999999999999,42
قمرين,أنا,0.00624,0.845,0.55,0.0002,0.0296,-12.505,0.13,87.92200000000001,0.6679999999999999,31
قمرين,قلبى,0.0684,0.6459999999999999,0.912,0.000312,0.146,-6.035,0.035,93.99700000000001,0.9440000000000001,32
قمرين,بحبك أكتر,0.0675,0.857,0.7490000000000001,0.00074,0.0576,-10.352,0.0378,120.992,0.8809999999999999,32
قمرين,بتوحشنى,0.22899999999999998,0.8059999999999999,0.648,4.74e-05,0.0774,-8.862,0.0327,130.638,0.9329999999999999,31
قمرين,ولسه بتحبه,0.419,0.727,0.617,0.0048,0.151,-12.685,0.0369,91.4,0.7190000000000001,33
قمرين,خليك فاكرنى,0.311,0.514,0.36,1.67e-06,0.34,-10.675,0.0324,144.963,0.276,33
قمرين,حكاياتى,0.292,0.774,0.735,0.00234,0.34700000000000003,-9.732999999999999,0.0343,126.98200000000001,0.9059999999999999,32
Awedouny,Awedouny,0.177,0.589,0.517,0.0,0.0772,-14.798,0.145,171.84,0.713,30
Awedouny,Kol El Kalam,0.16899999999999998,0.7340000000000001,0.544,1.34e-05,0.0723,-14.287,0.0631,99.884,0.6779999999999999,19
Awedouny,El Malak El Baree,0.379,0.667,0.511,0.00301,0.134,-14.349,0.0511,183.908,0.867,20
Awedouny,Enta Yally,0.0896,0.706,0.529,0.0442,0.262,-15.517000000000001,0.0351,129.865,0.924,16
Awedouny,Ya Habiba,0.223,0.6459999999999999,0.596,0.0,0.0567,-14.142000000000001,0.0497,171.91099999999997,0.85,15
Awedouny,Layaly El Omr,0.10099999999999999,0.782,0.52,0.053,0.0345,-14.525,0.0439,125.28200000000001,0.9329999999999999,17
Awedouny,Wi Ghalawtek,0.6940000000000001,0.762,0.40299999999999997,0.0555,0.11,-18.74,0.0414,100.788,0.7509999999999999,18
Awedouny,Melk Eideik,0.494,0.794,0.5710000000000001,0.00345,0.115,-15.589,0.0346,118.97,0.895,18
Mashy El Tarek,Mashy El Tarek,0.94,0.35700000000000004,0.433,0.795,0.5760000000000001,-12.909,0.0376,98.876,0.386,14
Mashy El Tarek,Ya Elah El Koun,0.9490000000000001,0.231,0.141,0.0050799999999999994,0.107,-14.11,0.0362,105.678,0.0928,14
Mashy El Tarek,Zaka Eid,0.893,0.212,0.35700000000000004,0.00215,0.127,-10.027999999999999,0.0374,97.116,0.46299999999999997,7
Mashy El Tarek,Beny We Ben Alby,0.955,0.445,0.231,3.67e-06,0.34,-11.772,0.0408,123.274,0.536,7
Mashy El Tarek,Asmr Ya Asmarany,0.968,0.345,0.24,0.0,0.174,-12.192,0.0368,138.642,0.40700000000000003,19
Mashy El Tarek,Nedaa El Mady,0.953,0.25,0.27899999999999997,0.21600000000000003,0.22399999999999998,-11.202,0.036000000000000004,100.286,0.465,5
Mashy El Tarek,Bahlam Be Youm,0.8220000000000001,0.198,0.287,0.0369,0.207,-10.568,0.038,64.913,0.337,6
حلو وكداب,ربيع شاعر,0.9620000000000001,0.31,0.195,0.00047999999999999996,0.0753,-11.687000000000001,0.0361,130.235,0.11199999999999999,4
حلو وكداب,ضحك و لعب,0.897,0.489,0.273,0.0,0.373,-11.07,0.0499,126.228,0.5920000000000001,8
حلو وكداب,إللى إنشغلت عليه,0.988,0.414,0.271,6.97e-06,0.11800000000000001,-11.636,0.0372,118.044,0.5479999999999999,15
حلو وكداب,ربما,0.986,0.292,0.18600000000000003,0.0115,0.11199999999999999,-12.972000000000001,0.0357,95.23100000000001,0.204,4
حلو وكداب,حلو وكداب,0.987,0.29100000000000004,0.267,0.0129,0.365,-11.698,0.0649,81.93799999999999,0.40399999999999997,8
حلو وكداب,لقاء,0.988,0.23,0.175,0.688,0.166,-14.87,0.0363,101.63600000000001,0.138,13
عبد الحليم حافظ ومصر الجزء الأول,مقدمه الوطنيات,0.963,0.41100000000000003,0.109,0.000671,0.5670000000000001,-18.347,0.0599,109.666,0.284,3
عبد الحليم حافظ ومصر الجزء الأول,ثورتنا المصرية,0.9740000000000001,0.583,0.221,6.829999999999999e-05,0.588,-13.503,0.0654,81.143,0.6990000000000001,3
عبد الحليم حافظ ومصر الجزء الأول,الله يا بلادنا,0.945,0.46799999999999997,0.217,4.22e-05,0.262,-14.289000000000001,0.0728,143.925,0.73,2
عبد الحليم حافظ ومصر الجزء الأول,الوطن الاكبر,0.8270000000000001,0.449,0.369,0.000231,0.25,-13.543,0.092,122.096,0.623,5
عبد الحليم حافظ ومصر الجزء الأول,ذات ليلة,0.847,0.38799999999999996,0.147,0.0,0.715,-16.438,0.14400000000000002,84.81,0.358,2
عبد الحليم حافظ ومصر الجزء الأول,ذكريات,0.818,0.498,0.22699999999999998,0.0,0.775,-13.933,0.0491,115.84899999999999,0.371,2
يا مالكاً قلبى,ياهلى ياهلى,0.9390000000000001,0.361,0.361,5.83e-06,0.308,-9.825,0.0409,79.773,0.55,4
يا مالكاً قلبى,يا مالكاً قلبى,0.898,0.266,0.509,0.138,0.618,-10.377,0.0426,109.118,0.185,8
يا مالكاً قلبى,لست أدرى,0.9,0.3,0.213,7.670000000000001e-05,0.0825,-12.25,0.0351,106.914,0.223,6
يا مالكاً قلبى,يا فرحة السمار,0.96,0.39899999999999997,0.281,3.75e-06,0.32899999999999996,-10.876,0.0408,136.214,0.47,2
يا مالكاً قلبى,كفاية نورك,0.935,0.34600000000000003,0.198,0.0,0.16699999999999998,-12.99,0.0468,74.515,0.284,4
على حسب وداد,على حسب وداد حفلة,0.866,0.392,0.423,8.66e-06,0.675,-12.457,0.0508,121.934,0.6,23
على حسب وداد,التوبة حفلة,0.899,0.40399999999999997,0.486,2.06e-06,0.8690000000000001,-10.71,0.063,132.766,0.624,20
على حسب وداد,ضى القناديل,0.759,0.353,0.281,0.0,0.525,-11.495,0.0379,114.31299999999999,0.429,7
على حسب وداد,الويل الويل حفلة,0.608,0.32799999999999996,0.37799999999999995,0.000593,0.899,-10.44,0.0367,139.678,0.382,7
على حسب وداد,أعز الناس,0.8079999999999999,0.307,0.228,1.63e-06,0.132,-14.668,0.0349,100.52799999999999,0.358,16
على حسب وداد,صدفة,0.9890000000000001,0.529,0.276,0.00454,0.0674,-14.243,0.0506,125.53200000000001,0.72,7
يا مركبى سيرى,يا مركبى سيرى,0.8,0.276,0.33,0.0016,0.0626,-11.842,0.0434,75.722,0.0732,0
يا مركبى سيرى,فيه ناس,0.905,0.353,0.0947,0.00264,0.10800000000000001,-16.303,0.0418,84.789,0.126,0
يا مركبى سيرى,والله ما أقول الأه,0.953,0.29600000000000004,0.10800000000000001,0.0097,0.0935,-13.675,0.037000000000000005,152.782,0.0869,0
يا مركبى سيرى,مين أنا تعبير,0.71,0.41700000000000004,0.18,9.95e-05,0.19399999999999998,-10.997,0.0387,100.241,0.124,0
يا مركبى سيرى,مين أنا تطريب,0.812,0.41,0.14,1.4300000000000002e-05,0.14,-11.224,0.031,104.334,0.155,0
يا مركبى سيرى,يا ليالى العيد,0.909,0.406,0.261,5.6000000000000006e-05,0.321,-12.097999999999999,0.0307,95.954,0.32899999999999996,0
يا مركبى سيرى,الماء والخضرة,0.882,0.32799999999999996,0.23800000000000002,0.0,0.11900000000000001,-11.677999999999999,0.0517,82.18,0.366,0
أحضان الحبايب,أحضان الحبايب,0.898,0.358,0.131,6.14e-05,0.11699999999999999,-16.992,0.0418,116.016,0.11800000000000001,5
أحضان الحبايب,بينى وبينك,0.9640000000000001,0.48100000000000004,0.34299999999999997,1.45e-06,0.149,-9.958,0.0379,136.382,0.731,6
أحضان الحبايب,كامل الأوصاف,0.787,0.327,0.359,0.000886,0.696,-13.613,0.0385,112.79,0.455,17
أدهم الشرقاوى,أدهم الشرقاوى,0.8220000000000001,0.48,0.18600000000000003,0.0,0.08800000000000001,-9.423,0.06,132.53799999999998,0.157,2
أدهم الشرقاوى,بستان الإشتراكية,0.867,0.42200000000000004,0.557,0.0,0.233,-6.769,0.10300000000000001,139.799,0.47700000000000004,1
إبنك يقول لك,إبنك يقولك,0.7859999999999999,0.5429999999999999,0.345,0.0,0.8490000000000001,-15.923,0.247,91.84200000000001,0.765,2
إبنك يقول لك,أحلف بسماها,0.7979999999999999,0.644,0.634,0.0,0.6729999999999999,-10.802999999999999,0.187,79.093,0.643,4
إبنك يقول لك,موال النهار,0.956,0.35200000000000004,0.136,0.0014199999999999998,0.395,-16.835,0.059000000000000004,134.113,0.306,3
إبنك يقول لك,المسيح تسجيل حفلة,0.902,0.287,0.40299999999999997,0.000267,0.893,-12.847000000000001,0.16,94.133,0.364,2
إبنك يقول لك,البندقيه,0.8220000000000001,0.34700000000000003,0.375,5.85e-05,0.9,-10.675999999999998,0.0415,139.32299999999998,0.56,2
إبنك يقول لك,عاش اللى قال,0.669,0.532,0.325,0.0,0.38,-9.145,0.0543,110.22399999999999,0.518,2
إبنك يقول لك,خلى السلاح صاحى,0.855,0.7340000000000001,0.311,0.0,0.6559999999999999,-11.099,0.0806,109.65899999999999,0.877,2
إبنك يقول لك,صباح الخير ياسينا,0.7490000000000001,0.414,0.205,0.000516,0.228,-14.785,0.0475,93.15799999999999,0.5489999999999999,2
التوبة,جانا الهوا تسجيل حفلة,0.852,0.337,0.536,0.0,0.953,-8.494,0.0446,104.62799999999999,0.616,33
التوبة,يا خلى القلب,0.9109999999999999,0.42700000000000005,0.21600000000000003,0.000301,0.19399999999999998,-11.444,0.0372,109.37200000000001,0.23600000000000002,6
التوبة,سواح تسجيل حفلة,0.9159999999999999,0.366,0.41100000000000003,0.0,0.983,-10.71,0.046,133.553,0.35700000000000004,25
التوبة,التوبة تسجيل حفلة,0.971,0.4,0.48100000000000004,0.00674,0.9309999999999999,-9.755,0.0663,132.702,0.633,12
المسئولية,المسئولية,0.875,0.414,0.706,0.0,0.9520000000000001,-7.441,0.494,107.645,0.46299999999999997,1
المسئولية,راية العرب,0.889,0.603,0.588,0.0,0.226,-6.114,0.0678,116.182,0.8640000000000001,0
المسئولية,مطالب شعب,0.9740000000000001,0.439,0.47100000000000003,0.0,0.883,-10.658,0.379,117.12100000000001,0.441,1
المسئولية,بالدم,0.75,0.727,0.838,0.0,0.2,-7.765,0.11599999999999999,121.325,0.679,0
صورة,صورة صورة,0.838,0.35100000000000003,0.441,0.0,0.5820000000000001,-9.583,0.0899,83.92200000000001,0.47200000000000003,4
صورة,ناصر يا حرية,0.7509999999999999,0.44299999999999995,0.66,0.0,0.384,-6.718999999999999,0.0809,112.59299999999999,0.77,1
صورة,بلدى,0.843,0.41,0.34299999999999997,0.0,0.152,-9.271,0.0494,139.161,0.42200000000000004,1
صورة,بركان الغضب,0.7909999999999999,0.397,0.79,0.0,0.377,-8.177999999999999,0.153,132.844,0.903,1
عبدالحليم حافظ,حبك نار,0.878,0.37200000000000005,0.275,0.0,0.21899999999999997,-11.595,0.0344,111.46600000000001,0.363,17
عبدالحليم حافظ,مالك ومالى,0.92,0.35,0.325,9.719999999999999e-05,0.767,-9.97,0.0353,123.12299999999999,0.371,2
عبدالحليم حافظ,بتقولى بكره,0.95,0.299,0.266,8.759999999999999e-05,0.153,-10.668,0.0348,98.635,0.213,2
عبدالحليم حافظ,الليالى,0.8290000000000001,0.35700000000000004,0.271,0.0,0.155,-9.387,0.037000000000000005,106.95299999999999,0.254,4
عبدالحليم حافظ,صافينى مرة,0.945,0.278,0.40299999999999997,0.00034700000000000003,0.16699999999999998,-9.308,0.0391,156.759,0.442,18
عبدالحليم حافظ,لايق عليك الخال,0.9359999999999999,0.319,0.41,3.57e-06,0.272,-8.561,0.0311,125.495,0.377,4
عبدالحليم حافظ,أنا من تراب,0.975,0.271,0.0305,2.34e-06,0.11,-19.154,0.0462,204.75900000000001,0.0395,1
عبدالحليم حافظ,عينى ضناها السهر,0.961,0.321,0.155,0.0,0.652,-13.655,0.0463,79.486,0.359,1
عبدالحليم حافظ,كان فى زمان,0.9359999999999999,0.233,0.18100000000000002,2.2100000000000002e-05,0.159,-13.602,0.0319,85.32600000000001,0.272,1
عبدالحليم حافظ,الهوا هوايا,0.745,0.32899999999999996,0.36200000000000004,0.0,0.308,-13.455,0.0447,139.219,0.564,5
عبدالحليم حافظ,حرام يا نار,0.892,0.255,0.16399999999999998,0.0,0.139,-13.770999999999999,0.0382,81.22399999999999,0.207,1
عبدالحليم حافظ,أدعوك ياسامع دعايا,0.981,0.35600000000000004,0.0809,8.609999999999999e-05,0.11199999999999999,-12.787,0.0324,91.891,0.0554,1
عبدالحليم حافظ,أقول ما أقولش,0.9790000000000001,0.331,0.225,0.0,0.11199999999999999,-10.4,0.0382,70.411,0.37,1
عبدالحليم حافظ,حاجة غريبة,0.833,0.524,0.264,0.0,0.235,-9.326,0.0383,122.244,0.336,4
عبدالحليم حافظ,بأمر الحب,0.9440000000000001,0.382,0.15,1.58e-05,0.11199999999999999,-10.579,0.0346,112.33,0.134,4
عبدالحليم حافظ,الليالى تسجيل حفلة,0.977,0.335,0.384,0.00159,0.9740000000000001,-10.06,0.0499,106.866,0.321,1
عبدالحليم حافظ,بتقولى بكره تسجيل حفلة,0.9590000000000001,0.214,0.4,0.00859,0.9309999999999999,-9.092,0.0353,85.161,0.175,1
عبدالحليم حافظ,إحنا الشعب,0.8240000000000001,0.45799999999999996,0.312,0.0,0.22399999999999998,-11.953,0.313,82.118,0.56,0
عبدالحليم حافظ,يا جمال يا حبيب الملايين,0.741,0.462,0.41,1.1400000000000001e-05,0.304,-8.5,0.0397,128.158,0.675,0
عبدالحليم حافظ,يا بلدنا لاتنامى,0.354,0.348,0.456,0.0,0.405,-9.908999999999999,0.0571,170.963,0.807,0
عبدالحليم حافظ,يا أهلاً بالمعارك,0.8740000000000001,0.40399999999999997,0.395,0.0,0.20600000000000002,-8.868,0.0727,82.56700000000001,0.45299999999999996,2
عبدالحليم حافظ,بحلم بيك,0.8170000000000001,0.51,0.33899999999999997,0.0,0.301,-8.013,0.0354,122.432,0.49,28
عبدالحليم حافظ,خسارة,0.8370000000000001,0.366,0.317,0.0,0.109,-9.575,0.0398,144.829,0.43700000000000006,33
عبدالحليم حافظ,أول مرة,0.79,0.439,0.312,0.0,0.21899999999999997,-9.029,0.0378,133.571,0.508,13
عبدالحليم حافظ,تخونوه,0.774,0.436,0.23600000000000002,0.0,0.0911,-11.082,0.0317,94.006,0.354,21
عبدالحليم حافظ,يا قلبى خبى,0.8,0.29600000000000004,0.213,0.0,0.13699999999999998,-12.001,0.0424,145.74200000000002,0.285,16
عبدالحليم حافظ,فى يوم فى شهر فى سنة,0.9420000000000001,0.271,0.166,3.82e-06,0.36200000000000004,-12.502,0.0341,93.57,0.122,7
عبدالحليم حافظ,حلفنى,0.958,0.32799999999999996,0.253,9.21e-06,0.113,-9.902999999999999,0.0352,144.05700000000002,0.41600000000000004,5
عبدالحليم حافظ,هى دى هى,0.9690000000000001,0.42200000000000004,0.287,0.0,0.18100000000000002,-8.75,0.0444,132.37,0.637,15
عبدالحليم حافظ,أسمر يا أسمرانى,0.968,0.278,0.332,1.42e-06,0.349,-7.858,0.0337,76.422,0.353,20
عبدالحليم حافظ,على قد الشوق,0.937,0.312,0.322,0.0,0.322,-7.997999999999999,0.0323,71.085,0.535,21
عبدالحليم حافظ,إيه ذنبى أيه,0.986,0.33,0.344,2.17e-05,0.16,-8.692,0.033,104.588,0.506,5
عبدالحليم حافظ,أهواك,0.877,0.342,0.29600000000000004,0.0,0.188,-11.74,0.0394,126.11200000000001,0.39399999999999996,44
عبدالحليم حافظ,عقبالك يوم ميلادك,0.764,0.39,0.34299999999999997,0.0,0.125,-8.676,0.0324,87.43700000000001,0.306,22
عبدالحليم حافظ,يا قلبى يا خالى,0.875,0.426,0.29,0.0,0.449,-10.414000000000001,0.0358,95.17399999999999,0.491,25
عبدالحليم حافظ,عشانك يا قمر,0.868,0.513,0.43200000000000005,0.0,0.102,-7.351,0.0339,123.06299999999999,0.652,18
عبدالحليم حافظ,توبة,0.941,0.5660000000000001,0.27399999999999997,0.0,0.215,-8.532,0.0367,83.98,0.645,33
عبدالحليم حافظ,كنت فين,0.765,0.526,0.267,0.0,0.316,-10.06,0.036000000000000004,99.62700000000001,0.508,21
عبدالحليم حافظ,أنا لك على طول,0.868,0.248,0.20800000000000002,0.0,0.0929,-10.887,0.0308,85.42,0.136,30
'Anasheed Fadel,Ena el Massih Mobarak,0.907,0.267,0.31,0.0,0.205,-11.039000000000001,0.0417,169.237,0.47100000000000003,17
'Anasheed Fadel,Eisheq el Hawas,0.9570000000000001,0.474,0.301,0.0,0.121,-9.863999999999999,0.0314,95.11399999999999,0.321,5
'Anasheed Fadel,Nouri Ktamal,0.856,0.386,0.36,0.0,0.254,-6.669,0.0307,83.96799999999999,0.485,5
'Anasheed Fadel,Abky Ala Sham al Hawa (Mishary al Afasi),0.9179999999999999,0.529,0.27899999999999997,0.0,0.542,-7.142,0.0811,88.70299999999999,0.426,4
'Anasheed Fadel,Bahebik Ya Falastine,0.511,0.682,0.685,0.0,0.153,-7.474,0.0306,132.03799999999998,0.846,6
'Anasheed Fadel,Qudsona,0.9309999999999999,0.307,0.324,0.0,0.157,-8.261000000000001,0.0326,121.08200000000001,0.32,4
'Anasheed Fadel,Satus'aloon Ya Muslimoon,0.946,0.561,0.166,0.0,0.131,-8.488999999999999,0.0592,120.024,0.451,3
Sahra (Live Rare Concert Recording),Tair ya hawa - Live,0.11699999999999999,0.47600000000000003,0.816,0.0,0.131,-5.914,0.0851,142.80200000000002,0.6459999999999999,30
Sahra (Live Rare Concert Recording),Ya habibi - Live,0.24600000000000002,0.5539999999999999,0.851,1.1400000000000001e-05,0.32899999999999996,-4.874,0.0436,131.016,0.7759999999999999,29
Sahra (Live Rare Concert Recording),W al nabi da haram - Live,0.424,0.511,0.706,7.06e-05,0.325,-5.851,0.0442,127.441,0.483,16
Sahra (Live Rare Concert Recording),Ya manta waheshni - Live,0.41,0.397,0.6679999999999999,0.00227,0.332,-5.855,0.0372,107.17200000000001,0.701,23
Sahra (Live Rare Concert Recording),Mali - Live,0.451,0.439,0.6859999999999999,0.000127,0.435,-4.569,0.0522,90.081,0.659,30
Sahra (Live Rare Concert Recording),Law saalouk - Live,0.39399999999999996,0.272,0.609,4.429999999999999e-05,0.0919,-7.002999999999999,0.0548,86.387,0.385,13
Sahra (Live Rare Concert Recording),Qoulou - Live,0.0976,0.5720000000000001,0.7,0.0107,0.349,-6.08,0.0341,122.164,0.688,24
Sahra (Live Rare Concert Recording),Mekhasemni baalo moddah - Live,0.349,0.53,0.73,0.000136,0.109,-4.303999999999999,0.044000000000000004,146.71200000000002,0.7170000000000001,24
Baada Aal Bal,Faker Lama Tqool,0.21899999999999997,0.555,0.727,0.00821,0.083,-8.455,0.0722,192.06799999999998,0.898,32
Baada Aal Bal,Ahkel Ali Baali,0.0679,0.38799999999999996,0.5579999999999999,0.0,0.179,-8.072000000000001,0.0753,144.724,0.456,19
Baada Aal Bal,Jouwa El Roh,0.479,0.439,0.639,2.8e-06,0.215,-6.877999999999999,0.0663,180.03900000000002,0.5379999999999999,40
Baada Aal Bal,Bi Faker Bil Saat,0.141,0.507,0.649,4.56e-06,0.0868,-8.155,0.0574,159.939,0.564,18
Baada Aal Bal,Min Akhirha,0.129,0.613,0.9229999999999999,0.00274,0.0872,-7.224,0.0647,125.041,0.919,16
